customer_id,signup_date,city,acquisition_channel,checkout_variant,signup_month
1479,2025-04-02,Bengaluru,paid_social,variant,2025-04
1480,2025-05-16,Chennai,referral,variant,2025-05
1481,2025-03-28,Pune,paid_social,variant,2025-03
1482,2025-03-03,Delhi,referral,variant,2025-03
1483,2025-04-08,Mumbai,paid_social,control,2025-04
1484,2025-03-24,Delhi,direct,variant,2025-03
1485,2025-05-14,Hyderabad,organic_search,control,2025-05
1486,2025-08-02,Kolkata,direct,variant,2025-08
1487,2025-03-06,Bengaluru,organic_search,variant,2025-03
1488,2025-03-22,Bengaluru,organic_search,variant,2025-03
1489,2025-03-25,Pune,organic_search,control,2025-03
1490,2025-06-09,Mumbai,organic_search,variant,2025-06
1491,2025-04-13,Delhi,referral,control,2025-04
1492,2025-05-21,Mumbai,referral,control,2025-05
1493,2025-03-05,Pune,direct,control,2025-03
1494,2025-04-05,Hyderabad,organic_search,control,2025-04
1495,2025-05-21,Pune,direct,variant,2025-05
1496,2025-05-05,Pune,email,control,2025-05
1497,2025-06-20,Hyderabad,organic_search,control,2025-06
1498,2025-07-12,Kolkata,paid_social,variant,2025-07
1499,2025-05-27,Ahmedabad,email,variant,2025-05
1500,2025-07-29,Mumbai,organic_search,control,2025-07
1501,2025-06-25,Ahmedabad,paid_social,variant,2025-06
1502,2025-04-06,Delhi,email,variant,2025-04
1503,2025-03-31,Delhi,organic_search,control,2025-03
1504,2025-04-20,Pune,paid_social,variant,2025-04
1505,2025-06-13,Mumbai,paid_social,variant,2025-06
1506,2025-04-23,Bengaluru,email,control,2025-04
1507,2025-08-01,Delhi,referral,control,2025-08
1508,2025-05-02,Hyderabad,direct,control,2025-05
1509,2025-08-13,Kolkata,email,variant,2025-08
1510,2025-07-23,Ahmedabad,paid_social,control,2025-07
1511,2025-05-11,Delhi,email,control,2025-05
1512,2025-04-22,Pune,paid_social,variant,2025-04
1513,2025-07-24,Hyderabad,organic_search,variant,2025-07
1514,2025-04-24,Hyderabad,email,control,2025-04
1515,2025-04-14,Chennai,email,control,2025-04
1516,2025-08-17,Ahmedabad,paid_social,control,2025-08
1517,2025-05-14,Hyderabad,direct,variant,2025-05
1518,2025-03-19,Mumbai,email,control,2025-03
1519,2025-05-15,Ahmedabad,paid_social,control,2025-05
1520,2025-05-14,Ahmedabad,organic_search,variant,2025-05
1521,2025-08-10,Bengaluru,organic_search,control,2025-08
1522,2025-07-17,Pune,paid_social,control,2025-07
1523,2025-04-21,Kolkata,paid_social,variant,2025-04
1524,2025-03-26,Pune,organic_search,control,2025-03
1525,2025-06-16,Hyderabad,organic_search,variant,2025-06
1526,2025-03-03,Ahmedabad,organic_search,variant,2025-03
1527,2025-04-16,Kolkata,direct,control,2025-04
1528,2025-03-09,Pune,direct,variant,2025-03
1529,2025-03-01,Delhi,paid_social,variant,2025-03
1530,2025-07-31,Hyderabad,organic_search,variant,2025-07
1531,2025-03-17,Chennai,organic_search,variant,2025-03
1532,2025-03-27,Bengaluru,organic_search,control,2025-03
1533,2025-08-12,Pune,paid_social,control,2025-08
1534,2025-04-12,Chennai,organic_search,variant,2025-04
1535,2025-07-01,Mumbai,organic_search,control,2025-07
1536,2025-03-19,Pune,referral,control,2025-03
1537,2025-03-02,Chennai,paid_social,control,2025-03
1538,2025-03-24,Delhi,direct,control,2025-03
1539,2025-07-21,Pune,organic_search,variant,2025-07
1540,2025-06-26,Chennai,organic_search,variant,2025-06
1541,2025-05-07,Mumbai,referral,variant,2025-05
1542,2025-04-04,Chennai,paid_social,control,2025-04
1543,2025-03-09,Bengaluru,email,control,2025-03
1544,2025-06-21,Hyderabad,referral,variant,2025-06
1545,2025-04-06,Chennai,paid_social,control,2025-04
1546,2025-06-23,Mumbai,organic_search,variant,2025-06
1547,2025-07-03,Mumbai,paid_social,variant,2025-07
1548,2025-07-30,Hyderabad,organic_search,control,2025-07
1549,2025-05-06,Ahmedabad,organic_search,control,2025-05
1550,2025-03-22,Mumbai,organic_search,variant,2025-03
1551,2025-04-16,Kolkata,direct,control,2025-04
1552,2025-08-07,Mumbai,email,variant,2025-08
1553,2025-06-17,Hyderabad,organic_search,variant,2025-06
1554,2025-06-17,Hyderabad,organic_search,control,2025-06
1555,2025-05-15,Hyderabad,email,variant,2025-05
1556,2025-03-15,Mumbai,referral,control,2025-03
1557,2025-07-31,Kolkata,organic_search,control,2025-07
1558,2025-07-06,Bengaluru,organic_search,variant,2025-07
1559,2025-08-12,Kolkata,direct,variant,2025-08
1560,2025-08-01,Chennai,direct,variant,2025-08
1561,2025-04-13,Pune,referral,variant,2025-04
1562,2025-04-03,Bengaluru,organic_search,variant,2025-04
1563,2025-04-22,Chennai,organic_search,control,2025-04
1564,2025-07-31,Ahmedabad,paid_social,control,2025-07
1565,2025-06-01,Ahmedabad,organic_search,control,2025-06
1566,2025-05-17,Ahmedabad,direct,control,2025-05
1567,2025-08-04,Delhi,organic_search,control,2025-08
1568,2025-06-08,Pune,email,variant,2025-06
1569,2025-08-06,Hyderabad,referral,control,2025-08
1570,2025-08-04,Ahmedabad,referral,variant,2025-08
1571,2025-03-22,Ahmedabad,email,variant,2025-03
1572,2025-05-19,Kolkata,referral,variant,2025-05
1573,2025-07-05,Delhi,organic_search,control,2025-07
1574,2025-07-18,Bengaluru,paid_social,variant,2025-07
1575,2025-03-20,Chennai,organic_search,variant,2025-03
1576,2025-04-15,Chennai,referral,control,2025-04
1577,2025-06-15,Bengaluru,referral,control,2025-06
1578,2025-07-25,Delhi,organic_search,control,2025-07
1579,2025-03-13,Delhi,organic_search,variant,2025-03
1580,2025-06-09,Chennai,paid_social,variant,2025-06
1581,2025-04-15,Hyderabad,organic_search,control,2025-04
1582,2025-04-23,Hyderabad,direct,variant,2025-04
1583,2025-06-18,Kolkata,organic_search,control,2025-06
1584,2025-05-02,Mumbai,direct,control,2025-05
1585,2025-06-11,Kolkata,paid_social,variant,2025-06
1586,2025-04-20,Bengaluru,paid_social,variant,2025-04
1587,2025-07-05,Ahmedabad,organic_search,variant,2025-07
1588,2025-03-28,Ahmedabad,referral,control,2025-03
1589,2025-08-20,Pune,email,control,2025-08
1590,2025-03-24,Bengaluru,paid_social,control,2025-03
1591,2025-07-01,Delhi,paid_social,control,2025-07
1592,2025-05-16,Delhi,referral,control,2025-05
1593,2025-05-14,Ahmedabad,direct,variant,2025-05
1594,2025-03-18,Delhi,direct,variant,2025-03
1595,2025-07-22,Hyderabad,email,control,2025-07
1596,2025-03-10,Hyderabad,direct,control,2025-03
1597,2025-06-13,Chennai,organic_search,control,2025-06
1598,2025-07-18,Kolkata,email,control,2025-07
1599,2025-08-19,Pune,paid_social,variant,2025-08
1600,2025-07-20,Kolkata,paid_social,control,2025-07
1601,2025-04-09,Pune,referral,variant,2025-04
1602,2025-07-26,Hyderabad,referral,control,2025-07
1603,2025-06-29,Delhi,paid_social,control,2025-06
1604,2025-04-13,Delhi,paid_social,variant,2025-04
1605,2025-03-18,Hyderabad,direct,control,2025-03
1606,2025-07-30,Mumbai,referral,control,2025-07
1607,2025-03-13,Bengaluru,direct,variant,2025-03
1608,2025-06-15,Hyderabad,organic_search,control,2025-06
1609,2025-04-17,Hyderabad,organic_search,control,2025-04
1610,2025-03-04,Kolkata,direct,control,2025-03
1611,2025-07-06,Ahmedabad,direct,control,2025-07
1612,2025-03-07,Chennai,email,variant,2025-03
1613,2025-07-16,Mumbai,email,control,2025-07
1614,2025-07-08,Hyderabad,paid_social,variant,2025-07
1615,2025-03-17,Chennai,paid_social,variant,2025-03
1616,2025-04-20,Pune,direct,control,2025-04
1617,2025-07-21,Hyderabad,organic_search,control,2025-07
1618,2025-06-04,Hyderabad,email,control,2025-06
1619,2025-03-26,Hyderabad,email,control,2025-03
1620,2025-08-02,Pune,direct,control,2025-08
1621,2025-03-31,Delhi,organic_search,variant,2025-03
1622,2025-03-02,Pune,email,control,2025-03
1623,2025-08-03,Delhi,organic_search,control,2025-08
1624,2025-03-25,Chennai,organic_search,variant,2025-03
1625,2025-06-04,Kolkata,paid_social,variant,2025-06
1626,2025-08-17,Pune,organic_search,control,2025-08
1627,2025-06-10,Hyderabad,referral,control,2025-06
1628,2025-05-31,Ahmedabad,referral,variant,2025-05
1629,2025-05-12,Chennai,organic_search,control,2025-05
1630,2025-03-01,Hyderabad,direct,variant,2025-03
1631,2025-06-12,Mumbai,paid_social,variant,2025-06
1632,2025-08-13,Mumbai,email,variant,2025-08
1633,2025-03-15,Delhi,direct,control,2025-03
1634,2025-08-05,Delhi,paid_social,control,2025-08
1635,2025-05-21,Chennai,organic_search,control,2025-05
1636,2025-06-15,Pune,organic_search,variant,2025-06
1637,2025-03-08,Ahmedabad,paid_social,variant,2025-03
1638,2025-06-11,Pune,referral,variant,2025-06
1639,2025-04-03,Ahmedabad,paid_social,variant,2025-04
1640,2025-04-25,Pune,paid_social,variant,2025-04
1641,2025-07-20,Bengaluru,organic_search,variant,2025-07
1642,2025-03-09,Chennai,referral,control,2025-03
1643,2025-05-18,Hyderabad,organic_search,control,2025-05
1644,2025-06-18,Bengaluru,email,variant,2025-06
1645,2025-03-18,Hyderabad,email,variant,2025-03
1646,2025-04-01,Chennai,organic_search,control,2025-04
1647,2025-05-24,Hyderabad,organic_search,variant,2025-05
1648,2025-06-25,Chennai,paid_social,control,2025-06
1649,2025-08-25,Ahmedabad,organic_search,control,2025-08
1650,2025-08-25,Hyderabad,email,variant,2025-08
1651,2025-04-26,Bengaluru,direct,control,2025-04
1652,2025-03-21,Hyderabad,organic_search,variant,2025-03
1653,2025-03-02,Kolkata,paid_social,variant,2025-03
1654,2025-06-12,Delhi,organic_search,variant,2025-06
1655,2025-03-07,Ahmedabad,organic_search,control,2025-03
1656,2025-04-06,Hyderabad,direct,variant,2025-04
1657,2025-08-21,Kolkata,direct,control,2025-08
1658,2025-08-20,Kolkata,direct,variant,2025-08
1659,2025-08-12,Kolkata,organic_search,control,2025-08
1660,2025-04-20,Ahmedabad,paid_social,variant,2025-04
1661,2025-06-02,Delhi,paid_social,variant,2025-06
1662,2025-06-05,Pune,referral,control,2025-06
1663,2025-04-24,Mumbai,email,control,2025-04
1664,2025-06-11,Bengaluru,referral,control,2025-06
1665,2025-06-14,Mumbai,organic_search,variant,2025-06
1666,2025-05-12,Chennai,paid_social,variant,2025-05
1667,2025-07-04,Pune,direct,variant,2025-07
1668,2025-07-22,Chennai,paid_social,variant,2025-07
1669,2025-06-20,Delhi,email,control,2025-06
1670,2025-07-18,Bengaluru,paid_social,variant,2025-07
1671,2025-07-08,Chennai,referral,control,2025-07
1672,2025-06-17,Kolkata,organic_search,variant,2025-06
1673,2025-04-26,Ahmedabad,referral,control,2025-04
1674,2025-07-17,Mumbai,paid_social,variant,2025-07
1675,2025-07-12,Hyderabad,paid_social,control,2025-07
1676,2025-08-05,Mumbai,paid_social,control,2025-08
1677,2025-03-15,Kolkata,organic_search,control,2025-03
1678,2025-05-10,Mumbai,referral,variant,2025-05
1679,2025-08-15,Kolkata,referral,variant,2025-08
1680,2025-05-31,Delhi,referral,control,2025-05
1681,2025-08-03,Mumbai,referral,control,2025-08
1682,2025-03-23,Ahmedabad,email,control,2025-03
1683,2025-03-11,Hyderabad,paid_social,variant,2025-03
1684,2025-07-11,Hyderabad,direct,variant,2025-07
1685,2025-05-15,Chennai,organic_search,variant,2025-05
1686,2025-06-11,Bengaluru,direct,variant,2025-06
1687,2025-05-21,Chennai,paid_social,control,2025-05
1688,2025-05-06,Hyderabad,email,control,2025-05
1689,2025-08-19,Bengaluru,paid_social,variant,2025-08
1690,2025-03-06,Hyderabad,paid_social,variant,2025-03
1691,2025-07-09,Mumbai,organic_search,control,2025-07
1692,2025-08-14,Bengaluru,paid_social,variant,2025-08
1693,2025-06-23,Pune,paid_social,control,2025-06
1694,2025-05-06,Delhi,organic_search,control,2025-05
1695,2025-03-17,Mumbai,organic_search,control,2025-03
1696,2025-06-30,Chennai,paid_social,variant,2025-06
1697,2025-05-02,Hyderabad,organic_search,variant,2025-05
1698,2025-03-22,Delhi,direct,variant,2025-03
1699,2025-05-20,Chennai,organic_search,variant,2025-05
1700,2025-08-08,Kolkata,paid_social,variant,2025-08
1701,2025-04-17,Mumbai,organic_search,control,2025-04
1702,2025-04-10,Delhi,paid_social,variant,2025-04
1703,2025-07-06,Bengaluru,paid_social,control,2025-07
1704,2025-04-12,Chennai,email,variant,2025-04
1705,2025-08-06,Mumbai,paid_social,control,2025-08
1706,2025-08-20,Kolkata,paid_social,control,2025-08
1707,2025-08-09,Bengaluru,organic_search,variant,2025-08
1708,2025-08-06,Delhi,paid_social,control,2025-08
1709,2025-04-15,Kolkata,paid_social,control,2025-04
1710,2025-04-21,Mumbai,email,variant,2025-04
1711,2025-05-07,Delhi,paid_social,variant,2025-05
1712,2025-05-26,Ahmedabad,direct,control,2025-05
1713,2025-08-10,Pune,paid_social,control,2025-08
1714,2025-07-17,Hyderabad,organic_search,control,2025-07
1715,2025-06-25,Chennai,organic_search,variant,2025-06
1716,2025-08-10,Chennai,organic_search,variant,2025-08
1717,2025-06-04,Pune,paid_social,control,2025-06
1718,2025-05-20,Mumbai,direct,variant,2025-05
1719,2025-04-30,Pune,direct,variant,2025-04
1720,2025-06-11,Bengaluru,paid_social,variant,2025-06
1721,2025-03-28,Kolkata,organic_search,control,2025-03
1722,2025-07-10,Pune,direct,variant,2025-07
1723,2025-06-18,Mumbai,organic_search,variant,2025-06
1724,2025-07-13,Ahmedabad,paid_social,control,2025-07
1725,2025-06-05,Bengaluru,direct,control,2025-06
1726,2025-07-07,Bengaluru,paid_social,control,2025-07
1727,2025-08-12,Ahmedabad,organic_search,control,2025-08
1728,2025-06-01,Kolkata,organic_search,variant,2025-06
1729,2025-05-11,Kolkata,email,variant,2025-05
1730,2025-03-12,Chennai,organic_search,control,2025-03
1731,2025-07-22,Ahmedabad,email,variant,2025-07
1732,2025-08-01,Mumbai,paid_social,control,2025-08
1733,2025-07-22,Pune,organic_search,variant,2025-07
1734,2025-08-09,Bengaluru,organic_search,control,2025-08
1735,2025-08-16,Hyderabad,direct,variant,2025-08
1736,2025-07-14,Delhi,paid_social,variant,2025-07
1737,2025-06-07,Delhi,email,variant,2025-06
1738,2025-03-27,Hyderabad,paid_social,variant,2025-03
1739,2025-03-07,Ahmedabad,organic_search,control,2025-03
1740,2025-04-01,Chennai,paid_social,variant,2025-04
1741,2025-05-21,Bengaluru,paid_social,variant,2025-05
1742,2025-07-16,Hyderabad,paid_social,control,2025-07
1743,2025-05-24,Pune,direct,variant,2025-05
1744,2025-03-13,Delhi,referral,control,2025-03
1745,2025-03-31,Pune,direct,control,2025-03
1746,2025-07-29,Chennai,paid_social,variant,2025-07
1747,2025-08-10,Delhi,paid_social,control,2025-08
1748,2025-05-06,Pune,email,control,2025-05
1749,2025-07-24,Chennai,organic_search,control,2025-07
1750,2025-07-02,Pune,direct,variant,2025-07
1751,2025-08-22,Bengaluru,direct,variant,2025-08
1752,2025-08-04,Pune,organic_search,control,2025-08
1753,2025-06-02,Kolkata,referral,variant,2025-06
1754,2025-05-07,Delhi,direct,variant,2025-05
1755,2025-06-03,Pune,paid_social,variant,2025-06
1756,2025-04-11,Chennai,referral,variant,2025-04
1757,2025-05-09,Bengaluru,organic_search,variant,2025-05
1758,2025-06-13,Hyderabad,organic_search,control,2025-06
1759,2025-06-14,Ahmedabad,organic_search,control,2025-06
1760,2025-05-30,Bengaluru,paid_social,variant,2025-05
1761,2025-05-03,Pune,paid_social,control,2025-05
1762,2025-05-04,Delhi,referral,control,2025-05
1763,2025-03-06,Ahmedabad,organic_search,control,2025-03
1764,2025-06-01,Pune,organic_search,control,2025-06
1765,2025-06-07,Kolkata,email,variant,2025-06
1766,2025-08-13,Pune,organic_search,control,2025-08
1767,2025-06-07,Bengaluru,email,variant,2025-06
1768,2025-05-09,Bengaluru,paid_social,variant,2025-05
1769,2025-03-14,Chennai,referral,control,2025-03
1770,2025-04-15,Kolkata,email,control,2025-04
1771,2025-05-09,Delhi,organic_search,control,2025-05
1772,2025-05-06,Kolkata,organic_search,variant,2025-05
1773,2025-05-11,Kolkata,organic_search,control,2025-05
1774,2025-04-30,Mumbai,referral,variant,2025-04
1775,2025-07-12,Mumbai,email,control,2025-07
1776,2025-03-27,Chennai,paid_social,control,2025-03
1777,2025-04-11,Kolkata,organic_search,control,2025-04
1778,2025-03-04,Hyderabad,direct,control,2025-03
1779,2025-04-19,Chennai,organic_search,control,2025-04
1780,2025-07-02,Ahmedabad,email,variant,2025-07
1781,2025-03-06,Bengaluru,direct,control,2025-03
1782,2025-05-04,Delhi,organic_search,variant,2025-05
1783,2025-03-25,Ahmedabad,paid_social,variant,2025-03
1784,2025-08-25,Bengaluru,organic_search,variant,2025-08
1785,2025-07-14,Hyderabad,paid_social,variant,2025-07
1786,2025-04-17,Hyderabad,referral,control,2025-04
1787,2025-04-18,Pune,email,variant,2025-04
1788,2025-03-18,Bengaluru,direct,control,2025-03
1789,2025-05-15,Chennai,paid_social,variant,2025-05
1790,2025-07-26,Chennai,organic_search,control,2025-07
1791,2025-06-19,Delhi,email,variant,2025-06
1792,2025-07-31,Hyderabad,paid_social,variant,2025-07
1793,2025-05-10,Mumbai,organic_search,variant,2025-05
1794,2025-04-27,Delhi,paid_social,control,2025-04
1795,2025-05-11,Ahmedabad,email,variant,2025-05
1796,2025-04-05,Pune,email,variant,2025-04
1797,2025-08-22,Pune,organic_search,control,2025-08
1798,2025-04-17,Ahmedabad,direct,control,2025-04
1799,2025-05-15,Chennai,paid_social,control,2025-05
1800,2025-06-10,Kolkata,organic_search,control,2025-06
1801,2025-03-04,Chennai,organic_search,variant,2025-03
1802,2025-05-10,Hyderabad,direct,control,2025-05
1803,2025-05-12,Chennai,paid_social,variant,2025-05
1804,2025-04-26,Bengaluru,paid_social,variant,2025-04
1805,2025-03-09,Ahmedabad,organic_search,variant,2025-03
1806,2025-03-05,Delhi,email,variant,2025-03
1807,2025-03-12,Ahmedabad,direct,variant,2025-03
1808,2025-05-27,Ahmedabad,organic_search,variant,2025-05
1809,2025-03-14,Delhi,referral,control,2025-03
1810,2025-08-08,Chennai,organic_search,variant,2025-08
1811,2025-04-18,Ahmedabad,organic_search,variant,2025-04
1812,2025-06-17,Pune,paid_social,control,2025-06
1813,2025-07-07,Bengaluru,email,variant,2025-07
1814,2025-05-27,Ahmedabad,organic_search,variant,2025-05
1815,2025-08-14,Pune,paid_social,control,2025-08
1816,2025-03-02,Mumbai,organic_search,variant,2025-03
1817,2025-04-11,Delhi,paid_social,variant,2025-04
1818,2025-04-25,Chennai,email,control,2025-04
1819,2025-03-12,Hyderabad,referral,control,2025-03
1820,2025-04-15,Delhi,paid_social,control,2025-04
1821,2025-04-17,Kolkata,email,variant,2025-04
1822,2025-07-18,Mumbai,paid_social,control,2025-07
1823,2025-04-24,Delhi,organic_search,variant,2025-04
1824,2025-08-02,Hyderabad,organic_search,variant,2025-08
1825,2025-07-13,Mumbai,referral,variant,2025-07
1826,2025-08-12,Hyderabad,organic_search,control,2025-08
1827,2025-03-05,Ahmedabad,direct,control,2025-03
1828,2025-08-16,Ahmedabad,organic_search,control,2025-08
1829,2025-06-02,Kolkata,direct,control,2025-06
1830,2025-08-10,Bengaluru,organic_search,control,2025-08
1831,2025-05-09,Mumbai,referral,control,2025-05
1832,2025-08-02,Kolkata,email,control,2025-08
1833,2025-06-22,Bengaluru,organic_search,variant,2025-06
1834,2025-03-07,Chennai,email,control,2025-03
1835,2025-05-07,Mumbai,email,control,2025-05
1836,2025-03-24,Chennai,organic_search,variant,2025-03
1837,2025-08-22,Pune,organic_search,variant,2025-08
1838,2025-03-31,Ahmedabad,email,variant,2025-03
1839,2025-04-07,Mumbai,email,variant,2025-04
1840,2025-06-18,Hyderabad,organic_search,control,2025-06
1841,2025-05-21,Ahmedabad,direct,variant,2025-05
1842,2025-03-28,Hyderabad,organic_search,variant,2025-03
1843,2025-07-14,Chennai,organic_search,variant,2025-07
1844,2025-07-29,Delhi,paid_social,variant,2025-07
1845,2025-07-23,Chennai,organic_search,control,2025-07
1846,2025-06-03,Bengaluru,organic_search,control,2025-06
1847,2025-05-03,Pune,paid_social,variant,2025-05
1848,2025-06-17,Ahmedabad,organic_search,variant,2025-06
1849,2025-06-15,Chennai,organic_search,control,2025-06
1850,2025-03-02,Hyderabad,email,control,2025-03
1851,2025-03-05,Delhi,paid_social,control,2025-03
