session_id,customer_id,event_date,funnel_step,category,checkout_variant
841,260,2025-07-19 00:03:00,add_to_cart,Electronics,variant
842,260,2025-08-16 00:00:00,view,Fashion,variant
842,260,2025-08-16 00:03:00,add_to_cart,Electronics,variant
843,260,2025-08-06 00:00:00,view,Fashion,variant
844,261,2025-07-22 00:00:00,view,Fashion,variant
845,262,2025-04-29 00:00:00,view,Sports,variant
846,262,2025-04-30 00:00:00,view,Beauty,variant
847,262,2025-05-13 00:00:00,view,Fashion,variant
848,262,2025-05-07 00:00:00,view,Home & Kitchen,variant
848,262,2025-05-07 00:03:00,add_to_cart,Electronics,variant
848,262,2025-05-07 00:06:00,checkout,Beauty,variant
849,262,2025-05-18 00:00:00,view,Beauty,variant
850,262,2025-05-14 00:00:00,view,Fashion,variant
851,263,2025-04-08 00:00:00,view,Electronics,control
851,263,2025-04-08 00:03:00,add_to_cart,Fashion,control
851,263,2025-04-08 00:06:00,checkout,Sports,control
852,263,2025-04-12 00:00:00,view,Books,control
853,263,2025-05-04 00:00:00,view,Fashion,control
853,263,2025-05-04 00:03:00,add_to_cart,Home & Kitchen,control
854,263,2025-04-30 00:00:00,view,Home & Kitchen,control
855,263,2025-06-10 00:00:00,view,Beauty,control
856,264,2025-08-20 00:00:00,view,Books,control
857,264,2025-08-19 00:00:00,view,Home & Kitchen,control
858,264,2025-08-25 00:00:00,view,Home & Kitchen,control
859,264,2025-08-19 00:00:00,view,Home & Kitchen,control
859,264,2025-08-19 00:03:00,add_to_cart,Sports,control
860,265,2025-09-08 00:00:00,view,Electronics,control
860,265,2025-09-08 00:03:00,add_to_cart,Beauty,control
861,265,2025-09-04 00:00:00,view,Sports,control
861,265,2025-09-04 00:03:00,add_to_cart,Electronics,control
861,265,2025-09-04 00:06:00,checkout,Books,control
861,265,2025-09-04 00:09:00,purchase,Home & Kitchen,control
862,265,2025-08-20 00:00:00,view,Home & Kitchen,control
863,266,2025-06-29 00:00:00,view,Fashion,control
864,266,2025-06-29 00:00:00,view,Fashion,control
864,266,2025-06-29 00:03:00,add_to_cart,Sports,control
864,266,2025-06-29 00:06:00,checkout,Electronics,control
865,266,2025-07-05 00:00:00,view,Electronics,control
866,267,2025-05-15 00:00:00,view,Beauty,control
867,267,2025-06-05 00:00:00,view,Books,control
867,267,2025-06-05 00:03:00,add_to_cart,Books,control
868,267,2025-05-29 00:00:00,view,Sports,control
869,268,2025-06-21 00:00:00,view,Sports,control
870,268,2025-06-03 00:00:00,view,Beauty,control
870,268,2025-06-03 00:03:00,add_to_cart,Electronics,control
870,268,2025-06-03 00:06:00,checkout,Beauty,control
871,268,2025-06-15 00:00:00,view,Fashion,control
872,269,2025-06-18 00:00:00,view,Books,variant
873,269,2025-06-25 00:00:00,view,Books,variant
874,269,2025-06-17 00:00:00,view,Beauty,variant
874,269,2025-06-17 00:03:00,add_to_cart,Sports,variant
874,269,2025-06-17 00:06:00,checkout,Sports,variant
874,269,2025-06-17 00:09:00,purchase,Sports,variant
875,269,2025-06-24 00:00:00,view,Electronics,variant
875,269,2025-06-24 00:03:00,add_to_cart,Fashion,variant
875,269,2025-06-24 00:06:00,checkout,Books,variant
875,269,2025-06-24 00:09:00,purchase,Electronics,variant
876,269,2025-07-14 00:00:00,view,Electronics,variant
877,269,2025-07-17 00:00:00,view,Books,variant
877,269,2025-07-17 00:03:00,add_to_cart,Beauty,variant
878,269,2025-07-21 00:00:00,view,Fashion,variant
879,270,2025-06-24 00:00:00,view,Fashion,control
879,270,2025-06-24 00:03:00,add_to_cart,Books,control
880,271,2025-05-14 00:00:00,view,Electronics,variant
881,272,2025-04-10 00:00:00,view,Sports,variant
882,272,2025-03-15 00:00:00,view,Books,variant
883,272,2025-03-15 00:00:00,view,Fashion,variant
884,272,2025-03-18 00:00:00,view,Beauty,variant
884,272,2025-03-18 00:03:00,add_to_cart,Home & Kitchen,variant
885,272,2025-06-19 00:00:00,view,Beauty,variant
885,272,2025-06-19 00:03:00,add_to_cart,Beauty,variant
886,272,2025-06-23 00:00:00,view,Fashion,variant
887,272,2025-06-25 00:00:00,view,Electronics,variant
887,272,2025-06-25 00:03:00,add_to_cart,Beauty,variant
887,272,2025-06-25 00:06:00,checkout,Beauty,variant
887,272,2025-06-25 00:09:00,purchase,Beauty,variant
888,273,2025-04-22 00:00:00,view,Books,variant
888,273,2025-04-22 00:03:00,add_to_cart,Home & Kitchen,variant
888,273,2025-04-22 00:06:00,checkout,Beauty,variant
888,273,2025-04-22 00:09:00,purchase,Books,variant
889,273,2025-04-19 00:00:00,view,Sports,variant
890,273,2025-05-03 00:00:00,view,Fashion,variant
891,273,2025-05-19 00:00:00,view,Books,variant
891,273,2025-05-19 00:03:00,add_to_cart,Beauty,variant
892,273,2025-05-22 00:00:00,view,Electronics,variant
892,273,2025-05-22 00:03:00,add_to_cart,Sports,variant
892,273,2025-05-22 00:06:00,checkout,Home & Kitchen,variant
892,273,2025-05-22 00:09:00,purchase,Home & Kitchen,variant
893,274,2025-08-14 00:00:00,view,Fashion,control
894,274,2025-08-18 00:00:00,view,Home & Kitchen,control
894,274,2025-08-18 00:03:00,add_to_cart,Fashion,control
895,274,2025-08-23 00:00:00,view,Beauty,control
895,274,2025-08-23 00:03:00,add_to_cart,Electronics,control
895,274,2025-08-23 00:06:00,checkout,Sports,control
895,274,2025-08-23 00:09:00,purchase,Fashion,control
896,274,2025-08-08 00:00:00,view,Beauty,control
897,274,2025-08-07 00:00:00,view,Home & Kitchen,control
897,274,2025-08-07 00:03:00,add_to_cart,Beauty,control
898,274,2025-08-10 00:00:00,view,Fashion,control
898,274,2025-08-10 00:03:00,add_to_cart,Electronics,control
898,274,2025-08-10 00:06:00,checkout,Beauty,control
899,275,2025-05-12 00:00:00,view,Electronics,control
899,275,2025-05-12 00:03:00,add_to_cart,Electronics,control
899,275,2025-05-12 00:06:00,checkout,Fashion,control
899,275,2025-05-12 00:09:00,purchase,Home & Kitchen,control
900,275,2025-05-27 00:00:00,view,Sports,control
901,275,2025-05-22 00:00:00,view,Fashion,control
902,275,2025-04-30 00:00:00,view,Fashion,control
903,275,2025-05-19 00:00:00,view,Beauty,control
903,275,2025-05-19 00:03:00,add_to_cart,Electronics,control
903,275,2025-05-19 00:06:00,checkout,Beauty,control
904,275,2025-05-13 00:00:00,view,Beauty,control
904,275,2025-05-13 00:03:00,add_to_cart,Sports,control
904,275,2025-05-13 00:06:00,checkout,Books,control
904,275,2025-05-13 00:09:00,purchase,Beauty,control
905,275,2025-06-03 00:00:00,view,Books,control
906,275,2025-06-12 00:00:00,view,Fashion,control
907,276,2025-05-23 00:00:00,view,Sports,control
907,276,2025-05-23 00:03:00,add_to_cart,Fashion,control
907,276,2025-05-23 00:06:00,checkout,Electronics,control
907,276,2025-05-23 00:09:00,purchase,Sports,control
908,276,2025-05-27 00:00:00,view,Sports,control
909,276,2025-05-30 00:00:00,view,Home & Kitchen,control
910,276,2025-05-24 00:00:00,view,Sports,control
911,276,2025-06-07 00:00:00,view,Sports,control
911,276,2025-06-07 00:03:00,add_to_cart,Books,control
911,276,2025-06-07 00:06:00,checkout,Sports,control
912,276,2025-06-03 00:00:00,view,Sports,control
913,277,2025-05-01 00:00:00,view,Electronics,variant
914,277,2025-05-22 00:00:00,view,Books,variant
915,277,2025-05-07 00:00:00,view,Home & Kitchen,variant
915,277,2025-05-07 00:03:00,add_to_cart,Electronics,variant
915,277,2025-05-07 00:06:00,checkout,Beauty,variant
916,277,2025-05-13 00:00:00,view,Electronics,variant
916,277,2025-05-13 00:03:00,add_to_cart,Electronics,variant
917,278,2025-08-04 00:00:00,view,Electronics,control
917,278,2025-08-04 00:03:00,add_to_cart,Home & Kitchen,control
917,278,2025-08-04 00:06:00,checkout,Electronics,control
917,278,2025-08-04 00:09:00,purchase,Electronics,control
918,279,2025-04-17 00:00:00,view,Books,control
918,279,2025-04-17 00:03:00,add_to_cart,Beauty,control
919,279,2025-05-28 00:00:00,view,Beauty,control
919,279,2025-05-28 00:03:00,add_to_cart,Fashion,control
919,279,2025-05-28 00:06:00,checkout,Beauty,control
920,279,2025-05-26 00:00:00,view,Electronics,control
921,279,2025-06-13 00:00:00,view,Fashion,control
922,280,2025-03-28 00:00:00,view,Electronics,variant
923,280,2025-04-05 00:00:00,view,Books,variant
924,280,2025-03-25 00:00:00,view,Sports,variant
924,280,2025-03-25 00:03:00,add_to_cart,Electronics,variant
924,280,2025-03-25 00:06:00,checkout,Electronics,variant
924,280,2025-03-25 00:09:00,purchase,Home & Kitchen,variant
925,281,2025-05-07 00:00:00,view,Electronics,variant
926,281,2025-05-07 00:00:00,view,Electronics,variant
927,281,2025-05-05 00:00:00,view,Home & Kitchen,variant
927,281,2025-05-05 00:03:00,add_to_cart,Electronics,variant
928,282,2025-06-13 00:00:00,view,Sports,variant
929,282,2025-05-30 00:00:00,view,Electronics,variant
930,283,2025-07-11 00:00:00,view,Sports,control
931,283,2025-07-19 00:00:00,view,Fashion,control
932,283,2025-07-15 00:00:00,view,Sports,control
933,284,2025-05-22 00:00:00,view,Fashion,variant
934,284,2025-05-14 00:00:00,view,Electronics,variant
935,285,2025-05-07 00:00:00,view,Sports,control
936,285,2025-05-07 00:00:00,view,Home & Kitchen,control
936,285,2025-05-07 00:03:00,add_to_cart,Books,control
936,285,2025-05-07 00:06:00,checkout,Beauty,control
936,285,2025-05-07 00:09:00,purchase,Home & Kitchen,control
937,286,2025-09-11 00:00:00,view,Books,control
938,286,2025-08-21 00:00:00,view,Home & Kitchen,control
939,286,2025-08-21 00:00:00,view,Home & Kitchen,control
940,287,2025-03-20 00:00:00,view,Sports,variant
940,287,2025-03-20 00:03:00,add_to_cart,Beauty,variant
941,287,2025-03-23 00:00:00,view,Sports,variant
941,287,2025-03-23 00:03:00,add_to_cart,Sports,variant
941,287,2025-03-23 00:06:00,checkout,Electronics,variant
942,287,2025-04-06 00:00:00,view,Books,variant
942,287,2025-04-06 00:03:00,add_to_cart,Fashion,variant
942,287,2025-04-06 00:06:00,checkout,Fashion,variant
942,287,2025-04-06 00:09:00,purchase,Fashion,variant
943,287,2025-07-19 00:00:00,view,Books,variant
944,287,2025-07-27 00:00:00,view,Sports,variant
945,288,2025-06-28 00:00:00,view,Beauty,variant
945,288,2025-06-28 00:03:00,add_to_cart,Books,variant
945,288,2025-06-28 00:06:00,checkout,Sports,variant
945,288,2025-06-28 00:09:00,purchase,Electronics,variant
946,288,2025-06-30 00:00:00,view,Home & Kitchen,variant
947,288,2025-06-28 00:00:00,view,Fashion,variant
948,289,2025-06-28 00:00:00,view,Books,control
949,289,2025-06-25 00:00:00,view,Home & Kitchen,control
950,289,2025-07-10 00:00:00,view,Fashion,control
950,289,2025-07-10 00:03:00,add_to_cart,Sports,control
951,289,2025-08-01 00:00:00,view,Sports,control
952,290,2025-05-19 00:00:00,view,Electronics,control
952,290,2025-05-19 00:03:00,add_to_cart,Fashion,control
952,290,2025-05-19 00:06:00,checkout,Electronics,control
952,290,2025-05-19 00:09:00,purchase,Home & Kitchen,control
953,290,2025-05-24 00:00:00,view,Sports,control
954,290,2025-07-08 00:00:00,view,Fashion,control
954,290,2025-07-08 00:03:00,add_to_cart,Fashion,control
954,290,2025-07-08 00:06:00,checkout,Home & Kitchen,control
955,290,2025-08-03 00:00:00,view,Sports,control
956,291,2025-06-30 00:00:00,view,Home & Kitchen,control
957,291,2025-07-25 00:00:00,view,Electronics,control
957,291,2025-07-25 00:03:00,add_to_cart,Beauty,control
957,291,2025-07-25 00:06:00,checkout,Home & Kitchen,control
957,291,2025-07-25 00:09:00,purchase,Beauty,control
958,291,2025-07-14 00:00:00,view,Fashion,control
959,292,2025-05-07 00:00:00,view,Fashion,variant
959,292,2025-05-07 00:03:00,add_to_cart,Sports,variant
960,292,2025-05-05 00:00:00,view,Fashion,variant
961,292,2025-05-09 00:00:00,view,Home & Kitchen,variant
962,292,2025-05-21 00:00:00,view,Books,variant
963,293,2025-08-31 00:00:00,view,Sports,variant
963,293,2025-08-31 00:03:00,add_to_cart,Sports,variant
964,293,2025-08-21 00:00:00,view,Beauty,variant
965,293,2025-08-14 00:00:00,view,Electronics,variant
965,293,2025-08-14 00:03:00,add_to_cart,Home & Kitchen,variant
965,293,2025-08-14 00:06:00,checkout,Sports,variant
965,293,2025-08-14 00:09:00,purchase,Home & Kitchen,variant
966,294,2025-04-24 00:00:00,view,Fashion,control
967,295,2025-06-24 00:00:00,view,Beauty,control
968,296,2025-07-22 00:00:00,view,Beauty,variant
969,296,2025-07-12 00:00:00,view,Books,variant
970,296,2025-07-13 00:00:00,view,Electronics,variant
970,296,2025-07-13 00:03:00,add_to_cart,Fashion,variant
971,296,2025-08-17 00:00:00,view,Beauty,variant
972,296,2025-07-26 00:00:00,view,Electronics,variant
973,297,2025-08-21 00:00:00,view,Home & Kitchen,variant
973,297,2025-08-21 00:03:00,add_to_cart,Home & Kitchen,variant
973,297,2025-08-21 00:06:00,checkout,Beauty,variant
974,298,2025-06-05 00:00:00,view,Sports,control
975,298,2025-05-23 00:00:00,view,Fashion,control
975,298,2025-05-23 00:03:00,add_to_cart,Home & Kitchen,control
975,298,2025-05-23 00:06:00,checkout,Sports,control
975,298,2025-05-23 00:09:00,purchase,Electronics,control
976,298,2025-06-03 00:00:00,view,Home & Kitchen,control
976,298,2025-06-03 00:03:00,add_to_cart,Home & Kitchen,control
976,298,2025-06-03 00:06:00,checkout,Sports,control
977,298,2025-06-02 00:00:00,view,Fashion,control
978,298,2025-06-13 00:00:00,view,Fashion,control
979,298,2025-07-07 00:00:00,view,Fashion,control
980,298,2025-06-30 00:00:00,view,Home & Kitchen,control
981,298,2025-07-09 00:00:00,view,Electronics,control
982,299,2025-04-10 00:00:00,view,Fashion,variant
982,299,2025-04-10 00:03:00,add_to_cart,Electronics,variant
982,299,2025-04-10 00:06:00,checkout,Electronics,variant
983,299,2025-04-26 00:00:00,view,Electronics,variant
983,299,2025-04-26 00:03:00,add_to_cart,Electronics,variant
984,300,2025-03-24 00:00:00,view,Beauty,variant
985,300,2025-03-30 00:00:00,view,Sports,variant
985,300,2025-03-30 00:03:00,add_to_cart,Home & Kitchen,variant
985,300,2025-03-30 00:06:00,checkout,Beauty,variant
986,300,2025-03-16 00:00:00,view,Beauty,variant
987,300,2025-03-18 00:00:00,view,Fashion,variant
987,300,2025-03-18 00:03:00,add_to_cart,Home & Kitchen,variant
988,301,2025-05-26 00:00:00,view,Sports,control
989,302,2025-07-20 00:00:00,view,Fashion,variant
989,302,2025-07-20 00:03:00,add_to_cart,Electronics,variant
990,303,2025-03-19 00:00:00,view,Books,variant
990,303,2025-03-19 00:03:00,add_to_cart,Sports,variant
990,303,2025-03-19 00:06:00,checkout,Sports,variant
990,303,2025-03-19 00:09:00,purchase,Sports,variant
991,303,2025-03-22 00:00:00,view,Fashion,variant
991,303,2025-03-22 00:03:00,add_to_cart,Sports,variant
992,303,2025-03-24 00:00:00,view,Sports,variant
993,303,2025-06-06 00:00:00,view,Sports,variant
993,303,2025-06-06 00:03:00,add_to_cart,Electronics,variant
993,303,2025-06-06 00:06:00,checkout,Books,variant
993,303,2025-06-06 00:09:00,purchase,Sports,variant
994,303,2025-06-25 00:00:00,view,Home & Kitchen,variant
995,304,2025-08-04 00:00:00,view,Sports,variant
995,304,2025-08-04 00:03:00,add_to_cart,Beauty,variant
996,304,2025-08-25 00:00:00,view,Beauty,variant
996,304,2025-08-25 00:03:00,add_to_cart,Beauty,variant
997,304,2025-08-11 00:00:00,view,Fashion,variant
998,304,2025-08-15 00:00:00,view,Electronics,variant
998,304,2025-08-15 00:03:00,add_to_cart,Beauty,variant
999,305,2025-07-03 00:00:00,view,Books,variant
999,305,2025-07-03 00:03:00,add_to_cart,Fashion,variant
999,305,2025-07-03 00:06:00,checkout,Fashion,variant
1000,305,2025-07-14 00:00:00,view,Books,variant
1001,305,2025-06-28 00:00:00,view,Fashion,variant
1001,305,2025-06-28 00:03:00,add_to_cart,Electronics,variant
1001,305,2025-06-28 00:06:00,checkout,Electronics,variant
1001,305,2025-06-28 00:09:00,purchase,Home & Kitchen,variant
1002,305,2025-07-26 00:00:00,view,Electronics,variant
1002,305,2025-07-26 00:03:00,add_to_cart,Fashion,variant
1002,305,2025-07-26 00:06:00,checkout,Sports,variant
1002,305,2025-07-26 00:09:00,purchase,Electronics,variant
1003,306,2025-03-28 00:00:00,view,Fashion,variant
1004,306,2025-03-29 00:00:00,view,Home & Kitchen,variant
1004,306,2025-03-29 00:03:00,add_to_cart,Beauty,variant
1005,306,2025-04-11 00:00:00,view,Beauty,variant
1006,307,2025-05-16 00:00:00,view,Books,variant
1006,307,2025-05-16 00:03:00,add_to_cart,Beauty,variant
1007,307,2025-04-28 00:00:00,view,Sports,variant
1007,307,2025-04-28 00:03:00,add_to_cart,Fashion,variant
1008,308,2025-06-21 00:00:00,view,Books,control
1008,308,2025-06-21 00:03:00,add_to_cart,Fashion,control
1009,308,2025-07-03 00:00:00,view,Sports,control
1010,308,2025-08-10 00:00:00,view,Electronics,control
1011,308,2025-08-09 00:00:00,view,Fashion,control
1012,308,2025-07-31 00:00:00,view,Home & Kitchen,control
1012,308,2025-07-31 00:03:00,add_to_cart,Home & Kitchen,control
1013,308,2025-07-24 00:00:00,view,Beauty,control
1013,308,2025-07-24 00:03:00,add_to_cart,Sports,control
1014,308,2025-07-30 00:00:00,view,Sports,control
1014,308,2025-07-30 00:03:00,add_to_cart,Beauty,control
1015,308,2025-08-07 00:00:00,view,Fashion,control
1016,309,2025-04-23 00:00:00,view,Sports,variant
1017,309,2025-04-24 00:00:00,view,Electronics,variant
1018,310,2025-04-04 00:00:00,view,Home & Kitchen,control
1018,310,2025-04-04 00:03:00,add_to_cart,Books,control
1019,310,2025-04-07 00:00:00,view,Electronics,control
1020,310,2025-04-10 00:00:00,view,Electronics,control
1021,310,2025-04-10 00:00:00,view,Beauty,control
1022,310,2025-04-09 00:00:00,view,Sports,control
1022,310,2025-04-09 00:03:00,add_to_cart,Sports,control
1022,310,2025-04-09 00:06:00,checkout,Fashion,control
1023,310,2025-05-13 00:00:00,view,Fashion,control
1023,310,2025-05-13 00:03:00,add_to_cart,Sports,control
1024,310,2025-04-29 00:00:00,view,Beauty,control
1025,311,2025-07-05 00:00:00,view,Home & Kitchen,control
1026,311,2025-06-20 00:00:00,view,Sports,control
1026,311,2025-06-20 00:03:00,add_to_cart,Fashion,control
1026,311,2025-06-20 00:06:00,checkout,Home & Kitchen,control
1026,311,2025-06-20 00:09:00,purchase,Books,control
1027,311,2025-07-02 00:00:00,view,Sports,control
1028,312,2025-08-14 00:00:00,view,Beauty,control
1029,313,2025-03-14 00:00:00,view,Fashion,variant
1029,313,2025-03-14 00:03:00,add_to_cart,Home & Kitchen,variant
1030,313,2025-04-01 00:00:00,view,Sports,variant
1031,313,2025-04-02 00:00:00,view,Beauty,variant
1031,313,2025-04-02 00:03:00,add_to_cart,Sports,variant
1032,313,2025-04-13 00:00:00,view,Books,variant
1033,313,2025-05-02 00:00:00,view,Books,variant
1033,313,2025-05-02 00:03:00,add_to_cart,Fashion,variant
1033,313,2025-05-02 00:06:00,checkout,Fashion,variant
1033,313,2025-05-02 00:09:00,purchase,Home & Kitchen,variant
1034,313,2025-04-10 00:00:00,view,Beauty,variant
1035,314,2025-04-02 00:00:00,view,Electronics,variant
1035,314,2025-04-02 00:03:00,add_to_cart,Books,variant
1035,314,2025-04-02 00:06:00,checkout,Home & Kitchen,variant
1035,314,2025-04-02 00:09:00,purchase,Books,variant
1036,314,2025-04-05 00:00:00,view,Electronics,variant
1036,314,2025-04-05 00:03:00,add_to_cart,Fashion,variant
1037,314,2025-04-15 00:00:00,view,Electronics,variant
1037,314,2025-04-15 00:03:00,add_to_cart,Beauty,variant
1037,314,2025-04-15 00:06:00,checkout,Beauty,variant
1037,314,2025-04-15 00:09:00,purchase,Electronics,variant
1038,315,2025-04-23 00:00:00,view,Books,variant
1039,315,2025-04-21 00:00:00,view,Books,variant
1040,316,2025-07-02 00:00:00,view,Fashion,variant
1040,316,2025-07-02 00:03:00,add_to_cart,Beauty,variant
1040,316,2025-07-02 00:06:00,checkout,Books,variant
1040,316,2025-07-02 00:09:00,purchase,Beauty,variant
1041,316,2025-06-10 00:00:00,view,Home & Kitchen,variant
